feature,importance,Label,,
mgdaddemdiag___5,0,,,
mgdaddemdiag___6,0,,,
mgdaddemdiag___8,0,,,
pgmomdemdiag___5,0,,,
mgdaddemdiag___9,0,,,
mgdaddemdiag___10,0,,,
mgdaddemdiag___999,0,,,
mgdaddemdiag___777,0,,,
mgdadinfcog,0,,,
mgdadformps,0,,,
pgmomdem,0,,,
pgmomdemdiag___1,0,,,
pgmomdemdiag___2,0,,,
pgmomdemdiag___3,0,,,
mgmomdemdiag___9,0,,,
mgmomdemdiag___8,0,,,
mgmomdemdiag___7,0,,,
mgmomdemdiag___6,0,,,
child9demdiag___10,0,,,
child9demdiag___999,0,,,
child9demdiag___777,0,,,
child10demdiag___1,0,,,
child10demdiag___2,0,,,
child10demdiag___3,0,,,
child10demdiag___4,0,,,
child10demdiag___5,0,,,
child10demdiag___6,0,,,
child10demdiag___7,0,,,
child10demdiag___8,0,,,
child10demdiag___9,0,,,
child10demdiag___10,0,,,
child10demdiag___999,0,,,
child10demdiag___777,0,,,
mgmomdem,0,,,
mgmomdemdiag___1,0,,,
mgmomdemdiag___2,0,,,
mgmomdemdiag___3,0,,,
mgmomdemdiag___4,0,,,
mgmomdemdiag___5,0,,,
pgmomdemdiag___4,0,,,
pgmomdemdiag___6,0,,,
child9demdiag___8,0,,,
parkinsonrel___12,0,,,
parkinsonrel___2,0,,,
parkinsonrel___3,0,,,
parkinsonrel___4,0,,,
parkinsonrel___5,0,,,
parkinsonrel___6,0,,,
parkinsonrel___7,0,,,
craftpimm,0,,,
parkinsonrel___9,0,,,
parkinsonrel___10,0,,,
parkinsonrel___11,0,,,
parkinsonrel___13,0,,,
pgmomdemdiag___7,0,,,
parkinsonrel___14,0,,,
parkinsonrel___999,0,,,
parkinsonrel___777,0,,,
alsrel___0,0,,,
alsrel___2,0,,,
alsrel___3,0,,,
alsrel___4,0,,,
alsrel___5,0,,,
alsrel___6,0,,,
alsrel___8,0,,,
parkinsonrel___0,0,,,
pgdadnoformps,0,,,
pgdadformps,0,,,
pgdadinfcog,0,,,
pgmomdemdiag___8,0,,,
pgmomdemdiag___9,0,,,
pgmomdemdiag___10,0,,,
pgmomdemdiag___999,0,,,
pgmomdemdiag___777,0,,,
pgmominfcog,0,,,
pgmomformps,0,,,
pgmomnoformps,0,,,
pgdaddem,0,,,
pgdaddemdiag___1,0,,,
pgdaddemdiag___2,0,,,
pgdaddemdiag___3,0,,,
pgdaddemdiag___4,0,,,
pgdaddemdiag___5,0,,,
pgdaddemdiag___6,0,,,
pgdaddemdiag___7,0,,,
pgdaddemdiag___8,0,,,
pgdaddemdiag___9,0,,,
pgdaddemdiag___10,0,,,
pgdaddemdiag___999,0,,,
pgdaddemdiag___777,0,,,
child9demdiag___9,0,,,
child9demdiag___7,0,,,
child1demdiag___2,0,,,
child4demdiag___3,0,,,
child3demdiag___5,0,,,
child3demdiag___6,0,,,
child3demdiag___7,0,,,
child3demdiag___8,0,,,
child3demdiag___9,0,,,
child3demdiag___10,0,,,
child3demdiag___999,0,,,
child3demdiag___777,0,,,
child4demdiag___1,0,,,
child4demdiag___2,0,,,
child4demdiag___4,0,,,
child5demdiag___4,0,,,
child4demdiag___5,0,,,
child4demdiag___6,0,,,
child4demdiag___7,0,,,
child4demdiag___8,0,,,
child4demdiag___9,0,,,
child4demdiag___10,0,,,
child4demdiag___999,0,,,
child4demdiag___777,0,,,
child5demdiag___1,0,,,
child5demdiag___2,0,,,
child3demdiag___4,0,,,
child3demdiag___3,0,,,
child3demdiag___2,0,,,
child3demdiag___1,0,,,
child1demdiag___4,0,,,
child1demdiag___5,0,,,
child1demdiag___6,0,,,
child1demdiag___7,0,,,
child1demdiag___8,0,,,
child1demdiag___9,0,,,
child1demdiag___10,0,,,
child1demdiag___999,0,,,
child1demdiag___777,0,,,
child2demdiag___1,0,,,
child2demdiag___2,0,,,
child2demdiag___3,0,,,
child2demdiag___4,0,,,
child2demdiag___5,0,,,
child2demdiag___6,0,,,
child2demdiag___7,0,,,
child2demdiag___8,0,,,
child2demdiag___9,0,,,
child2demdiag___10,0,,,
child2demdiag___999,0,,,
child2demdiag___777,0,,,
child5demdiag___3,0,,,
child5demdiag___5,0,,,
child9demdiag___6,0,,,
child8demdiag___6,0,,,
child7demdiag___8,0,,,
child7demdiag___9,0,,,
child7demdiag___10,0,,,
child7demdiag___999,0,,,
child7demdiag___777,0,,,
child8demdiag___1,0,,,
child8demdiag___2,0,,,
child8demdiag___3,0,,,
child8demdiag___4,0,,,
child8demdiag___5,0,,,
child8demdiag___7,0,,,
child5demdiag___6,0,,,
child8demdiag___8,0,,,
child8demdiag___9,0,,,
child8demdiag___10,0,,,
child8demdiag___999,0,,,
child8demdiag___777,0,,,
child9demdiag___1,0,,,
child9demdiag___2,0,,,
child9demdiag___3,0,,,
child9demdiag___4,0,,,
child9demdiag___5,0,,,
child7demdiag___7,0,,,
child7demdiag___6,0,,,
child7demdiag___5,0,,,
child7demdiag___4,0,,,
child5demdiag___7,0,,,
child5demdiag___8,0,,,
child5demdiag___9,0,,,
child5demdiag___10,0,,,
child5demdiag___999,0,,,
child5demdiag___777,0,,,
child6demdiag___1,0,,,
child6demdiag___2,0,,,
child6demdiag___3,0,,,
child6demdiag___4,0,,,
child6demdiag___5,0,,,
child6demdiag___6,0,,,
child6demdiag___7,0,,,
child6demdiag___8,0,,,
child6demdiag___9,0,,,
child6demdiag___10,0,,,
child6demdiag___999,0,,,
child6demdiag___777,0,,,
child7demdiag___1,0,,,
child7demdiag___2,0,,,
child7demdiag___3,0,,,
alsrel___9,0,,,
alsrel___10,0,,,
alsrel___11,0,,,
S_DEMDIAG8_ind,0,,,
S_DEMDIAG7_ind,0,,,
S_DEMDIAG7,0,,,
C_DEMDIAG7_ind,0,,,
C_DEMDIAG7,0,,,
G_DEMDIAG7_ind,0,,,
G_DEMDIAG7,0,,,
DEMDIAG8_ind,0,,,
DEMDIAG8,0,,,
P_DEMDIAG8_ind,0,,,
P_DEMDIAG8_wp,0,,,
S_DEMDIAG8,0,,,
C_DEMDIAG9,0,,,
C_DEMDIAG8_ind,0,,,
C_DEMDIAG8,0,,,
G_DEMDIAG8_ind,0,,,
G_DEMDIAG8,0,,,
DEMDIAG9_ind,0,,,
DEMDIAG9,0,,,
P_DEMDIAG9_ind,0,,,
P_DEMDIAG9_wp,0,,,
S_DEMDIAG9_ind,0,,,
S_DEMDIAG9,0,,,
P_DEMDIAG7_wp,0,,,
P_DEMDIAG7_ind,0,,,
DEMDIAG7,0,,,
TES_SF_motor_mnd,0,,,
G_DEMDIAG4,0,,,
DEMDIAG5_ind,0,,,
DEMDIAG5,0,,,
P_DEMDIAG5_ind,0,,,
P_DEMDIAG5_wp,0,,,
S_DEMDIAG5_ind,0,,,
S_DEMDIAG5,0,,,
C_DEMDIAG5_ind,0,,,
C_DEMDIAG5,0,,,
G_DEMDIAG5_ind,0,,,
G_DEMDIAG5,0,,,
DEMDIAG6_ind,0,,,
DEMDIAG6,0,,,
P_DEMDIAG6_ind,0,,,
P_DEMDIAG6_wp,0,,,
S_DEMDIAG6_ind,0,,,
S_DEMDIAG6,0,,,
C_DEMDIAG6_ind,0,,,
C_DEMDIAG6,0,,,
G_DEMDIAG6_ind,0,,,
G_DEMDIAG6,0,,,
C_DEMDIAG9_ind,0,,,
G_DEMDIAG9_ind,0,,,
alsrel___12,0,,,
s_alsrel,0,,,
S_DEMDIAG777,0,,,
C_DEMDIAG777_ind,0,,,
C_DEMDIAG777,0,,,
G_DEMDIAG777_ind,0,,,
G_DEMDIAG777,0,,,
TES_SF_motor_other,0,,,
s_parkinsonrel,0,,,
c_parkinsonrel,0,,,
alsrel,0,,,
TES_SF_motor,0,,,
c_alsrel,0,,,
G_DEMDIAG9,0,,,
g_alsrel,0,,,
alcsubrel,0,,,
p_alcsubrel,0,,,
TES_dementia,0,,,
c_alcsubrel,0,,,
g_alcsubrel,0,,,
footballrel,0,,,
p_footballrel,0,,,
TES_cognitive_impair,0,,,
TES_CTE_level_certainty,0,,,
S_DEMDIAG777_ind,0,,,
P_DEMDIAG777_wp,0,,,
P_DEMDIAG777_ind,0,,,
DEMDIAG777,0,,,
DEMDIAG10_ind,0,,,
DEMDIAG10,0,,,
P_DEMDIAG10_ind,0,,,
P_DEMDIAG10_wp,0,,,
S_DEMDIAG10_ind,0,,,
S_DEMDIAG10,0,,,
C_DEMDIAG10_ind,0,,,
C_DEMDIAG10,0,,,
G_DEMDIAG10_ind,0,,,
G_DEMDIAG10,0,,,
DEMDIAG999_ind,0,,,
DEMDIAG999,0,,,
P_DEMDIAG999_ind,0,,,
P_DEMDIAG999_wp,0,,,
S_DEMDIAG999_ind,0,,,
S_DEMDIAG999,0,,,
C_DEMDIAG999_ind,0,,,
C_DEMDIAG999,0,,,
G_DEMDIAG999_ind,0,,,
G_DEMDIAG999,0,,,
DEMDIAG777_ind,0,,,
G_DEMDIAG4_ind,0,,,
C_DEMDIAG4,0,,,
C_DEMDIAG4_ind,0,,,
footballrel___14,0,,,
footballrel___4,0,,,
snototint,0,,,
footballrel___6,0,,,
footballrel___7,0,,,
footballrel___8,0,,,
footballrel___9,0,,,
footballrel___10,0,,,
footballrel___11,0,,,
footballrel___12,0,,,
snototrep,0,,,
footballrel___999,0,,,
S_DEMDIAG4,0,,,
footballrel___777,0,,,
COG,0,,,
P_COG_wp,0,,,
anototrep,0,,,
S_COG,0,,,
anototal,0,,,
C_COG,0,,,
G_COG_ind,0,,,
G_COG,0,,,
DEM_ind,0,,,
footballrel___3,0,,,
footballrel___2,0,,,
footballrel___1,0,,,
totfasraw,0,,,
alsrel___13,0,,,
alsrel___14,0,,,
alsrel___999,0,,,
alsrel___777,0,,,
othneurorel,0,,,
alcsubrel___0,0,,,
alcsubrel___1,0,,,
alcsubrel___2,0,,,
alcsubrel___3,0,,,
alcsubrel___4,0,,,
alcsubrel___5,0,,,
alcsubrel___6,0,,,
alcsubrel___7,0,,,
alcsubrel___8,0,,,
alcsubrel___9,0,,,
alcsubrel___10,0,,,
alcsubrel___11,0,,,
alcsubrel___12,0,,,
alcsubrel___14,0,,,
alcsubrel___999,0,,,
alcsubrel___777,0,,,
DEM,0,,,
P_DEM_ind,0,,,
S_DEM_ind,0,,,
P_DEMDIAG2_ind,0,,,
S_DEMDIAG2_ind,0,,,
S_DEMDIAG2,0,,,
C_DEMDIAG2_ind,0,,,
C_DEMDIAG2,0,,,
G_DEMDIAG2_ind,0,,,
G_DEMDIAG2,0,,,
DEMDIAG3_ind,0,,,
DEMDIAG3,0,,,
P_DEMDIAG3_ind,0,,,
P_DEMDIAG3_wp,0,,,
S_DEMDIAG3_ind,0,,,
S_DEMDIAG3,0,,,
C_DEMDIAG3_ind,0,,,
C_DEMDIAG3,0,,,
G_DEMDIAG3_ind,0,,,
G_DEMDIAG3,0,,,
DEMDIAG4_ind,0,,,
DEMDIAG4,0,,,
P_DEMDIAG4_ind,0,,,
P_DEMDIAG4_wp,0,,,
S_DEMDIAG4_ind,0,,,
TES_SF_psych_apathy,0,,,
DEMDIAG2,0,,,
S_DEM,0,,,
DEMDIAG2_ind,0,,,
C_DEM_ind,0,,,
C_DEM,0,,,
G_DEM,0,,,
FORMPS_ind,0,,,
FORMPS,0,,,
P_FORMPS_ind,0,,,
TES_SF_psych_paranoia,0,,,
TES_SF_psych_depress,0,,,
S_FORMPS,0,,,
C_FORMPS_ind,0,,,
C_FORMPS,0,,,
G_FORMPS,0,,,
DEMDIAG1_ind,0,,,
DEMDIAG1,0,,,
P_DEMDIAG1_ind,0,,,
P_DEMDIAG1_wp,0,,,
S_DEMDIAG1_ind,0,,,
S_DEMDIAG1,0,,,
C_DEMDIAG1_ind,0,,,
C_DEMDIAG1,0,,,
G_DEMDIAG1_ind,0,,,
child1demdiag___3,0,,,
child1demdiag___1,0,,,
crntm___2,0,,,
momdemdiag___2,0,,,
craftpdelt,0,,,
weightlosssurg,0,,,
weightlosssurgtyp___1,0,,,
weightlosssurgtyp___2,0,,,
weightlosssurgtyp___4,0,,,
weightlosssurgtyp___5,0,,,
weightlosssurgtyp___777,0,,,
weightlosssurgtyp___999,0,,,
momdem,0,,,
momdemdiag___1,0,,,
momdemdiag___3,0,,,
daddem,0,,,
momdemdiag___4,0,,,
momdemdiag___5,0,,,
momdemdiag___6,0,,,
momdemdiag___7,0,,,
momdemdiag___8,0,,,
momdemdiag___9,0,,,
momdemdiag___10,0,,,
momdemdiag___999,0,,,
momdemdiag___777,0,,,
momformps,0,,,
site,0,,,
ethnusacat,0,,,
langprim,0,,,
gendertyp,0,,,
weightlosshow___3,0,,,
weightlosshow___4,0,,,
weightlosshow___5,0,,,
weightlosshow___6,0,,,
weightlosshow___7,0,,,
marital,0,,,
weightlosshow___9,0,,,
weightlosshow___10,0,,,
weightlosshow___11,0,,,
weightlosshow___12,0,,,
weightlosshow___13,0,,,
weightlosshow___14,0,,,
weightlosshow___15,0,,,
weightlosshow___16,0,,,
weightlosshow___17,0,,,
weightlosshow___18,0,,,
weightlosshow___19,0,,,
weightlosshow___20,0,,,
weightlosshow___21,0,,,
weightlosshow___777,0,,,
weightlosshow___999,0,,,
momnoformps,0,,,
daddemdiag___1,0,,,
weightlosshow___1,0,,,
sis3demdiag___1,0,,,
sis2demdiag___3,0,,,
sis2demdiag___4,0,,,
sis2demdiag___5,0,,,
sis2demdiag___6,0,,,
sis2demdiag___7,0,,,
sis2demdiag___8,0,,,
sis2demdiag___9,0,,,
sis2demdiag___10,0,,,
sis2demdiag___999,0,,,
sis2demdiag___777,0,,,
sis3demdiag___2,0,,,
daddemdiag___2,0,,,
sis3demdiag___3,0,,,
sis3demdiag___4,0,,,
sis3demdiag___5,0,,,
sis3demdiag___6,0,,,
sis3demdiag___7,0,,,
sis3demdiag___8,0,,,
sis3demdiag___9,0,,,
sis3demdiag___10,0,,,
sis3demdiag___999,0,,,
sis3demdiag___777,0,,,
sis2demdiag___2,0,,,
sis2demdiag___1,0,,,
sis1demdiag___777,0,,,
sis1demdiag___999,0,,,
daddemdiag___3,0,,,
daddemdiag___4,0,,,
daddemdiag___5,0,,,
daddemdiag___6,0,,,
daddemdiag___8,0,,,
daddemdiag___9,0,,,
daddemdiag___10,0,,,
daddemdiag___999,0,,,
daddemdiag___777,0,,,
dadformps,0,,,
dadnoformps,0,,,
sis1demdiag___1,0,,,
sis1demdiag___2,0,,,
sis1demdiag___3,0,,,
sis1demdiag___4,0,,,
sis1demdiag___5,0,,,
sis1demdiag___6,0,,,
sis1demdiag___7,0,,,
sis1demdiag___8,0,,,
sis1demdiag___9,0,,,
sis1demdiag___10,0,,,
weightlosshow___2,0,,,
worknotfull___1,0,,,
bro10demdiag___777,0,,,
chhome,0,,,
chneighb,0,,,
chgeog,0,,,
chhomelive___9,0,,,
chhomelive___8,0,,,
RD_PLIC_R,0,,,
chhomelive___7,0,,,
chhomelive___5,0,,,
chhomelive___3,0,,,
chhomelive___2,0,,,
chhomelive___1,0,,,
RD_SCR_L,0,,,
workcontunst___999,0,,,
homeshare___999,0,,,
homeshare___777,0,,,
homeshare___6,0,,,
homeshare___5,0,,,
homeshare___4,0,,,
homeshare___2,0,,,
homeshare___1,0,,,
homeppl,0,,,
home,0,,,
highjoblvltyp,0,,,
RD_IFO_L,0,,,
AD_ALIC_L,0,,,
AD_CGH_L,0,,,
AD_CP_L,0,,,
MD_GCC,0,,,
MD_SLF_L,0,,,
MD_SLF_R,0,,,
MD_EC_R,0,,,
MD_CGC_L,0,,,
FA_UNC_R,0,,,
FA_PCR_L,0,,,
FA_GCC,0,,,
RD_ALIC_L,0,,,
FA_CGC_L,0,,,
FA_ALIC_R,0,,,
FA_ACR_R,0,,,
FA_ACR_L,0,,,
AD_PLIC_L,0,,,
RD_CP_L,0,,,
RD_CP_R,0,,,
AD_IFO_R,0,,,
AD_IFO_L,0,,,
AD_ICP_R,0,,,
AD_FX_ST_R,0,,,
RD_FX_ST_L,0,,,
usualact,0,,,
anxdep,0,,,
worknotfull___2,0,,,
physacttyp___28,0,,,
workexunst___3,0,,,
physacttyp___19,0,,,
physacttyp___20,0,,,
physacttyp___21,0,,,
physacttyp___22,0,,,
physacttyp___23,0,,,
physacttyp___24,0,,,
physacttyp___25,0,,,
physacttyp___26,0,,,
physacttyp___27,0,,,
physacttyp___29,0,,,
eqscaleval,0,,,
physacttyp___30,0,,,
physacttyp___31,0,,,
physacttyp___32,0,,,
physacttyp___777,0,,,
physacttyp___999,0,,,
actvidgamedays,0,,,
workexunst___2,0,,,
workexunst___1,0,,,
weightclass,0,,,
worknotfull___3,0,,,
physacttyp___17,0,,,
physacttyp___16,0,,,
physacttyp___15,0,,,
physacttyp___14,0,,,
workcontunst___4,0,,,
vigintwork,0,,,
workcontunst___3,0,,,
walkbike,0,,,
workcontunst___2,0,,,
avgtimetv,0,,,
workcontunst___1,0,,,
workexunst___999,0,,,
physacttyp___1,0,,,
physacttyp___2,0,,,
workexunst___5,0,,,
workexunst___4,0,,,
physacttyp___5,0,,,
physacttyp___6,0,,,
physacttyp___7,0,,,
physacttyp___8,0,,,
physacttyp___9,0,,,
physacttyp___10,0,,,
physacttyp___11,0,,,
physacttyp___12,0,,,
physacttyp___13,0,,,
sis4demdiag___1,0,,,
sis4demdiag___2,0,,,
sis4demdiag___3,0,,,
bro5demdiag___9,0,,,
bro4demdiag___999,0,,,
bro4demdiag___777,0,,,
bro5demdiag___1,0,,,
bro5demdiag___2,0,,,
bro5demdiag___3,0,,,
bro5demdiag___4,0,,,
bro5demdiag___5,0,,,
bro5demdiag___6,0,,,
bro5demdiag___7,0,,,
bro5demdiag___8,0,,,
bro5demdiag___10,0,,,
bro6demdiag___10,0,,,
bro5demdiag___999,0,,,
bro5demdiag___777,0,,,
bro6demdiag___1,0,,,
bro6demdiag___2,0,,,
bro6demdiag___3,0,,,
bro6demdiag___4,0,,,
bro6demdiag___5,0,,,
bro6demdiag___6,0,,,
bro6demdiag___7,0,,,
bro6demdiag___8,0,,,
bro4demdiag___10,0,,,
bro4demdiag___9,0,,,
bro4demdiag___8,0,,,
bro4demdiag___7,0,,,
bro2demdiag___10,0,,,
bro2demdiag___999,0,,,
bro2demdiag___777,0,,,
bro3demdiag___1,0,,,
bro3demdiag___2,0,,,
bro3demdiag___3,0,,,
bro3demdiag___4,0,,,
bro3demdiag___5,0,,,
bro3demdiag___6,0,,,
bro3demdiag___7,0,,,
bro3demdiag___8,0,,,
bro3demdiag___9,0,,,
bro3demdiag___10,0,,,
bro3demdiag___999,0,,,
bro3demdiag___777,0,,,
bro4demdiag___1,0,,,
bro4demdiag___2,0,,,
bro4demdiag___3,0,,,
bro4demdiag___4,0,,,
bro4demdiag___5,0,,,
bro4demdiag___6,0,,,
bro6demdiag___9,0,,,
bro6demdiag___999,0,,,
sis4demdiag___4,0,,,
bro9demdiag___777,0,,,
bro9demdiag___2,0,,,
bro9demdiag___3,0,,,
bro9demdiag___4,0,,,
bro9demdiag___5,0,,,
bro9demdiag___6,0,,,
bro9demdiag___7,0,,,
bro9demdiag___8,0,,,
bro9demdiag___9,0,,,
bro9demdiag___10,0,,,
bro9demdiag___999,0,,,
bro10demdiag___1,0,,,
bro6demdiag___777,0,,,
bro10demdiag___2,0,,,
bro10demdiag___3,0,,,
bro10demdiag___4,0,,,
bro10demdiag___5,0,,,
bro10demdiag___6,0,,,
bro10demdiag___7,0,,,
bro10demdiag___8,0,,,
bro10demdiag___9,0,,,
bro10demdiag___10,0,,,
bro10demdiag___999,0,,,
bro9demdiag___1,0,,,
bro8demdiag___777,0,,,
bro8demdiag___999,0,,,
bro8demdiag___10,0,,,
bro7demdiag___1,0,,,
bro7demdiag___2,0,,,
bro7demdiag___3,0,,,
bro7demdiag___4,0,,,
bro7demdiag___5,0,,,
bro7demdiag___6,0,,,
bro7demdiag___7,0,,,
bro7demdiag___8,0,,,
bro7demdiag___9,0,,,
bro7demdiag___10,0,,,
bro7demdiag___999,0,,,
bro7demdiag___777,0,,,
bro8demdiag___1,0,,,
bro8demdiag___2,0,,,
bro8demdiag___3,0,,,
bro8demdiag___4,0,,,
bro8demdiag___5,0,,,
bro8demdiag___6,0,,,
bro8demdiag___7,0,,,
bro8demdiag___8,0,,,
bro8demdiag___9,0,,,
bro2demdiag___9,0,,,
bro2demdiag___8,0,,,
bro2demdiag___7,0,,,
sis7demdiag___4,0,,,
sis6demdiag___6,0,,,
sis6demdiag___7,0,,,
sis6demdiag___8,0,,,
sis6demdiag___9,0,,,
sis6demdiag___10,0,,,
sis6demdiag___999,0,,,
sis6demdiag___777,0,,,
sis7demdiag___1,0,,,
sis7demdiag___2,0,,,
sis7demdiag___3,0,,,
sis7demdiag___5,0,,,
bro2demdiag___6,0,,,
sis7demdiag___6,0,,,
sis7demdiag___7,0,,,
sis7demdiag___8,0,,,
sis7demdiag___9,0,,,
sis7demdiag___10,0,,,
sis7demdiag___999,0,,,
sis7demdiag___777,0,,,
sis8demdiag___1,0,,,
sis8demdiag___2,0,,,
sis8demdiag___3,0,,,
sis6demdiag___5,0,,,
sis6demdiag___4,0,,,
sis6demdiag___3,0,,,
sis6demdiag___2,0,,,
sis4demdiag___5,0,,,
sis4demdiag___6,0,,,
sis4demdiag___7,0,,,
sis4demdiag___8,0,,,
sis4demdiag___9,0,,,
sis4demdiag___10,0,,,
sis4demdiag___999,0,,,
sis4demdiag___777,0,,,
sis5demdiag___1,0,,,
sis5demdiag___2,0,,,
sis5demdiag___3,0,,,
sis5demdiag___4,0,,,
sis5demdiag___5,0,,,
sis5demdiag___6,0,,,
sis5demdiag___7,0,,,
sis5demdiag___8,0,,,
sis5demdiag___9,0,,,
sis5demdiag___10,0,,,
sis5demdiag___999,0,,,
sis5demdiag___777,0,,,
sis6demdiag___1,0,,,
sis8demdiag___4,0,,,
sis8demdiag___5,0,,,
sis8demdiag___6,0,,,
sis10demdiag___7,0,,,
sis10demdiag___9,0,,,
sis10demdiag___10,0,,,
sis10demdiag___999,0,,,
sis10demdiag___777,0,,,
bro1demdiag___1,0,,,
bro1demdiag___2,0,,,
bro1demdiag___3,0,,,
bro1demdiag___4,0,,,
bro1demdiag___5,0,,,
bro1demdiag___6,0,,,
bro1demdiag___7,0,,,
bro1demdiag___8,0,,,
bro1demdiag___9,0,,,
bro1demdiag___10,0,,,
bro1demdiag___999,0,,,
bro1demdiag___777,0,,,
bro2demdiag___1,0,,,
bro2demdiag___2,0,,,
bro2demdiag___3,0,,,
bro2demdiag___4,0,,,
bro2demdiag___5,0,,,
sis10demdiag___8,0,,,
sis10demdiag___6,0,,,
sis8demdiag___7,0,,,
sis10demdiag___5,0,,,
sis8demdiag___8,0,,,
sis8demdiag___9,0,,,
sis8demdiag___10,0,,,
sis8demdiag___999,0,,,
sis8demdiag___777,0,,,
sis9demdiag___1,0,,,
sis9demdiag___2,0,,,
sis9demdiag___3,0,,,
sis9demdiag___4,0,,,
sis9demdiag___5,0,,,
sis9demdiag___6,0,,,
sis9demdiag___7,0,,,
sis9demdiag___8,0,,,
sis9demdiag___9,0,,,
sis9demdiag___10,0,,,
sis9demdiag___999,0,,,
sis9demdiag___777,0,,,
sis10demdiag___1,0,,,
sis10demdiag___2,0,,,
sis10demdiag___3,0,,,
sis10demdiag___4,0,,,
overcome,0,,,
bills,0,,,
funny,0,,,
cancskintreat___3,0,,,
cancprosttreat___1,0,,,
cancprosttreat___2,0,,,
cancprosttreat___3,0,,,
cancprosttreat___4,0,,,
cancprosttreat___5,0,,,
cancprosttreat___0,0,,,
cancprosttreat___999,0,,,
cancprosttreat___777,0,,,
cancskintreat___1,0,,,
cancskintreat___2,0,,,
cancskintreat___4,0,,,
cancmeltreat___777,0,,,
cancskintreat___5,0,,,
cancskintreat___0,0,,,
cancskintreat___999,0,,,
cancskintreat___777,0,,,
cancmeltreat___1,0,,,
cancmeltreat___2,0,,,
cancmeltreat___3,0,,,
cancmeltreat___4,0,,,
cancmeltreat___5,0,,,
cancmeltreat___0,0,,,
cancpanctreat___777,0,,,
cancpanctreat___999,0,,,
cancpanctreat___0,0,,,
cancpanctreat___5,0,,,
cancleuktreat___777,0,,,
canclungtreat___1,0,,,
canclungtreat___2,0,,,
canclungtreat___3,0,,,
canclungtreat___4,0,,,
canclungtreat___5,0,,,
canclungtreat___0,0,,,
canclungtreat___999,0,,,
canclungtreat___777,0,,,
canclymphtreat___1,0,,,
canclymphtreat___2,0,,,
canclymphtreat___3,0,,,
canclymphtreat___4,0,,,
canclymphtreat___5,0,,,
canclymphtreat___0,0,,,
canclymphtreat___999,0,,,
canclymphtreat___777,0,,,
cancpanctreat___1,0,,,
cancpanctreat___2,0,,,
cancpanctreat___3,0,,,
cancpanctreat___4,0,,,
cancmeltreat___999,0,,,
cancnonmeltreat___1,0,,,
cancleuktreat___0,0,,,
eating,0,,,
chronfatd,0,,,
rheumarthd,0,,,
autoimmd,0,,,
kidneyd,0,,,
liverd,0,,,
genitd,0,,,
p_IL_21,0,,,
othillness,0,,,
dxcte_totaltau_plasma_flag_dv,0,,,
chewing,0,,,
dressing,0,,,
cancnonmeltreat___2,0,,,
hygein,0,,,
writing,0,,,
p_NfL_FLAG_below_ref_range,0,,,
turnbed,0,,,
tremor,0,,,
outbed,0,,,
p_Ab42_FLAG_below_ref_range,0,,,
freeze,0,,,
mdsupdrsp2_score,0,,,
parkmeds,0,,,
fibrod,0,,,
lupusd,0,,,
hemad,0,,,
cancothertreat___777,0,,,
cancnonmeltreat___3,0,,,
cancnonmeltreat___4,0,,,
cancnonmeltreat___5,0,,,
cancnonmeltreat___0,0,,,
cancnonmeltreat___999,0,,,
cancnonmeltreat___777,0,,,
cancthyrtreat___1,0,,,
cancthyrtreat___2,0,,,
cancthyrtreat___3,0,,,
cancthyrtreat___4,0,,,
cancthyrtreat___5,0,,,
cancthyrtreat___0,0,,,
cancthyrtreat___999,0,,,
cancthyrtreat___777,0,,,
cancothertreat___1,0,,,
cancothertreat___2,0,,,
cancothertreat___3,0,,,
cancothertreat___4,0,,,
cancothertreat___5,0,,,
cancothertreat___0,0,,,
cancothertreat___999,0,,,
cancleuktreat___999,0,,,
cancleuktreat___5,0,,,
shopping,0,,,
cancerdtype___14,0,,,
cancerdtype___4,0,,,
cancerdtype___5,0,,,
cancerdtype___6,0,,,
cancerdtype___7,0,,,
cancerdtype___8,0,,,
cancerdtype___9,0,,,
cancerdtype___10,0,,,
cancerdtype___11,0,,,
cancerdtype___12,0,,,
p_CRP_cv,0,,,
cancerdtype___15,0,,,
cancbrainmtreat___2,0,,,
cancerdtype___16,0,,,
cancerdtype___17,0,,,
cancbrainptreat___1,0,,,
cancbrainptreat___2,0,,,
cancbrainptreat___3,0,,,
cancbrainptreat___4,0,,,
cancbrainptreat___5,0,,,
cancbrainptreat___0,0,,,
cancbrainptreat___999,0,,,
cancbrainptreat___777,0,,,
cancerdtype___3,0,,,
cancerdtype___2,0,,,
cancerdtype___1,0,,,
p_ICAM_1,0,,,
cushingcause___4,0,,,
cushingcause___999,0,,,
cushingcause___777,0,,,
cushingtreat___1,0,,,
cushingtreat___2,0,,,
cushingtreat___3,0,,,
cushingtreat___4,0,,,
cushingtreat___0,0,,,
cushingtreat___999,0,,,
cushingtreat___777,0,,,
adrenald,0,,,
adrenalcause___1,0,,,
adrenalcause___2,0,,,
adrenalcause___3,0,,,
adrenalcause___999,0,,,
adrenalcause___777,0,,,
adrenaltreat___1,0,,,
adrenaltreat___2,0,,,
adrenaltreat___0,0,,,
adrenaltreat___999,0,,,
adrenaltreat___777,0,,,
cancbrainmtreat___1,0,,,
cancbrainmtreat___3,0,,,
cancleuktreat___4,0,,,
cancendotreat___777,0,,,
canccolorectreat___0,0,,,
canccolorectreat___999,0,,,
canccolorectreat___777,0,,,
